Month,Day,Year,Houston,Raleigh
1,1,1995,52.2,48.6
1,2,1995,38.5,45.5
1,3,1995,42,31.4
1,4,1995,41.2,33.9
1,5,1995,37.2,27.4
1,6,1995,52.1,27.4
1,7,1995,51.8,48.5
1,8,1995,51,37.9
1,9,1995,62.4,39.3
1,10,1995,68.7,41.5
1,11,1995,72.4,46.9
1,12,1995,71.6,54.2
1,13,1995,60.5,58.1
1,14,1995,53.3,65.2
1,15,1995,51.3,63.9
1,16,1995,56.1,54
1,17,1995,62.8,48.7
1,18,1995,65.4,45.5
1,19,1995,48.6,49
1,20,1995,52,45.6
1,21,1995,52.4,42.1
1,22,1995,58.1,38.3
1,23,1995,46.8,35.6
1,24,1995,42.9,32.9
1,25,1995,55.2,34.8
1,26,1995,61.7,38.6
1,27,1995,69.1,34.1
1,28,1995,62.4,43.8
1,29,1995,49.8,33.2
1,30,1995,46.5,32.2
1,31,1995,47.1,37.9
2,1,1995,55.7,42.4
2,2,1995,58.9,47.1
2,3,1995,66.3,42.4
2,4,1995,55.7,41.9
2,5,1995,56.5,31.9
2,6,1995,54.2,23.5
2,7,1995,53.6,26.4
2,8,1995,45.6,29.4
2,9,1995,53,24.4
2,10,1995,67.6,33.6
2,11,1995,64.9,40.8
2,12,1995,41.5,38
2,13,1995,44.6,28.8
2,14,1995,49.8,36.6
2,15,1995,66.7,35.5
2,16,1995,64.5,43.8
2,17,1995,52.9,43.9
2,18,1995,52.1,40.1
2,19,1995,61.4,46.1
2,20,1995,60.9,51.9
2,21,1995,60.9,49.2
2,22,1995,59.2,39.2
2,23,1995,65.9,53
2,24,1995,64.2,52.9
2,25,1995,58.4,39.3
2,26,1995,63.2,50.7
2,27,1995,70.5,54.2
2,28,1995,64.7,60.3
3,1,1995,53.6,51.8
3,2,1995,48.5,44
3,3,1995,44.3,39.1
3,4,1995,48.5,35.9
3,5,1995,59.5,44.7
3,6,1995,68.5,51.1
3,7,1995,60.7,59.6
3,8,1995,43.2,63.8
3,9,1995,46.7,39.3
3,10,1995,52,35.7
3,11,1995,59.2,46.5
3,12,1995,66.9,55.9
3,13,1995,65.4,58
3,14,1995,61.2,60
3,15,1995,59.5,58.1
3,16,1995,58.9,61.7
3,17,1995,62,65.1
3,18,1995,65.4,57
3,19,1995,68.4,48.4
3,20,1995,71.3,53.8
3,21,1995,74,62.2
3,22,1995,75,63.8
3,23,1995,76.5,58.8
3,24,1995,73.4,53.3
3,25,1995,72.7,51.1
3,26,1995,75.9,53.4
3,27,1995,70.5,57.2
3,28,1995,65.6,56.9
3,29,1995,54.2,53.2
3,30,1995,58.3,55.1
3,31,1995,61.8,53.4
4,1,1995,60.6,50.2
4,2,1995,61.4,51
4,3,1995,64.5,50.1
4,4,1995,65.3,61
4,5,1995,63.8,54.7
4,6,1995,61,49.7
4,7,1995,65.4,58.8
4,8,1995,71.9,67.2
4,9,1995,73.7,70.4
4,10,1995,74.4,63.8
4,11,1995,61.8,51.9
4,12,1995,62.1,63.5
4,13,1995,67.7,67.3
4,14,1995,67.4,56.6
4,15,1995,70.3,54.7
4,16,1995,75.1,62.3
4,17,1995,76.2,67
4,18,1995,75.1,64.1
4,19,1995,76.5,74.9
4,20,1995,74.5,76.1
4,21,1995,67.8,73.1
4,22,1995,77.9,71.1
4,23,1995,62.1,57.9
4,24,1995,57.4,48.6
4,25,1995,61.3,53.6
4,26,1995,65.6,56.7
4,27,1995,69.1,61.3
4,28,1995,70.3,65.4
4,29,1995,74.4,60.9
4,30,1995,77.2,64.4
5,1,1995,76.2,58.9
5,2,1995,66.9,54.2
5,3,1995,71.5,54.1
5,4,1995,79.1,59.1
5,5,1995,77.9,63.9
5,6,1995,78.8,62.2
5,7,1995,79.2,61.2
5,8,1995,72.7,63.2
5,9,1995,73.3,64
5,10,1995,79.1,71.4
5,11,1995,74,73.8
5,12,1995,75.1,69
5,13,1995,83,66.7
5,14,1995,84.5,70.1
5,15,1995,83.4,72.7
5,16,1995,82.6,71.1
5,17,1995,82.6,73.4
5,18,1995,81.1,80.1
5,19,1995,69.4,73.8
5,20,1995,70.5,65.4
5,21,1995,73.5,66.7
5,22,1995,76.2,69.8
5,23,1995,79.2,70.6
5,24,1995,80.4,72.2
5,25,1995,78.4,75.5
5,26,1995,80.1,77
5,27,1995,80.7,68.1
5,28,1995,83.8,61.3
5,29,1995,74.5,74.4
5,30,1995,73.1,75.7
5,31,1995,76,69.1
6,1,1995,75.3,70.7
6,2,1995,80.3,73.9
6,3,1995,81.9,73.1
6,4,1995,80.3,75.7
6,5,1995,81.3,73.1
6,6,1995,81.9,69.9
6,7,1995,84.9,74.3
6,8,1995,84.9,80
6,9,1995,85.5,78.6
6,10,1995,85.8,76.1
6,11,1995,77.9,75.9
6,12,1995,72.2,73.7
6,13,1995,73,65.1
6,14,1995,75.6,67
6,15,1995,77.5,70.1
6,16,1995,77.4,71.1
6,17,1995,79.7,69.1
6,18,1995,78.4,70
6,19,1995,80.1,69.1
6,20,1995,81,71.1
6,21,1995,81.1,70.4
6,22,1995,83,72.4
6,23,1995,83.4,74.4
6,24,1995,83.8,73.6
6,25,1995,85,73.8
6,26,1995,83.3,75.1
6,27,1995,84.6,75.7
6,28,1995,82.9,76.3
6,29,1995,75.3,71.1
6,30,1995,74.3,73.7
7,1,1995,78.4,75.9
7,2,1995,81.8,74.9
7,3,1995,82.7,74.5
7,4,1995,82.4,76.6
7,5,1995,82.6,76.8
7,6,1995,78.8,79
7,7,1995,83.2,74.8
7,8,1995,83,76.1
7,9,1995,82.4,74.2
7,10,1995,83.1,75.4
7,11,1995,83.9,76.8
7,12,1995,86.2,78.9
7,13,1995,85,77.9
7,14,1995,80,78.2
7,15,1995,79.2,82
7,16,1995,79.8,83.7
7,17,1995,81.9,80.3
7,18,1995,85.4,81.2
7,19,1995,80.8,80
7,20,1995,85.2,79.9
7,21,1995,87.7,80.5
7,22,1995,88.5,79.2
7,23,1995,87.7,82.5
7,24,1995,88,83.9
7,25,1995,88.8,80
7,26,1995,88.8,81.8
7,27,1995,88.4,82.4
7,28,1995,88.4,80.8
7,29,1995,82.8,81.7
7,30,1995,78.4,81.7
7,31,1995,80.9,80.8
8,1,1995,81.2,82.7
8,2,1995,79.7,83.5
8,3,1995,81.9,82.9
8,4,1995,85.7,83.5
8,5,1995,86.1,83.7
8,6,1995,84.3,83.4
8,7,1995,83,77.6
8,8,1995,84.7,71.4
8,9,1995,83.6,71.9
8,10,1995,84.3,75.4
8,11,1995,83.9,76.2
8,12,1995,84.1,80.9
8,13,1995,83.7,85.6
8,14,1995,80.9,86.8
8,15,1995,83.4,84.8
8,16,1995,82.3,81
8,17,1995,84.2,83.7
8,18,1995,85.1,85.5
8,19,1995,83.1,78.9
8,20,1995,87.2,76.2
8,21,1995,87.6,77.4
8,22,1995,84.3,82.4
8,23,1995,82,81.2
8,24,1995,81.7,77.9
8,25,1995,81.7,79.3
8,26,1995,85.3,73.1
8,27,1995,86,74.6
8,28,1995,83.8,75.8
8,29,1995,86,74.1
8,30,1995,85.3,73.6
8,31,1995,79.8,76.2
9,1,1995,83.2,77.6
9,2,1995,86,71.3
9,3,1995,87,68.6
9,4,1995,85.3,69.3
9,5,1995,84.7,69.3
9,6,1995,83.4,70
9,7,1995,82.1,71.2
9,8,1995,84.3,74.1
9,9,1995,83.6,74.1
9,10,1995,81.2,72.8
9,11,1995,82,69.7
9,12,1995,83.6,71.4
9,13,1995,82.1,73
9,14,1995,85.7,77.5
9,15,1995,84.5,75.5
9,16,1995,85.6,70.3
9,17,1995,84.5,73
9,18,1995,79.3,69.3
9,19,1995,84.8,68.1
9,20,1995,84,69.2
9,21,1995,77.9,71.5
9,22,1995,63.8,75.1
9,23,1995,63.5,56.3
9,24,1995,68.3,55.3
9,25,1995,73.9,60.5
9,26,1995,76.6,65.2
9,27,1995,78.2,66.5
9,28,1995,79.1,64.9
9,29,1995,77.3,64.1
9,30,1995,80.6,64.2
10,1,1995,83.2,64.3
10,2,1995,78.6,68
10,3,1995,71.1,70.9
10,4,1995,71,68.6
10,5,1995,71.9,75.2
10,6,1995,65.6,73.6
10,7,1995,64.8,75.9
10,8,1995,65.2,66.3
10,9,1995,68.7,63.4
10,10,1995,71.7,64
10,11,1995,72.4,69
10,12,1995,72.5,67.2
10,13,1995,73.8,66.8
10,14,1995,70.5,74.9
10,15,1995,63,60.8
10,16,1995,65.5,53.7
10,17,1995,67.8,52.9
10,18,1995,71.4,56.3
10,19,1995,73.9,60
10,20,1995,71,62.5
10,21,1995,59.9,58.2
10,22,1995,69.9,52.2
10,23,1995,76.1,55.5
10,24,1995,69.7,65.4
10,25,1995,66.7,64.1
10,26,1995,76.2,56
10,27,1995,80.9,63
10,28,1995,73.4,66.2
10,29,1995,65.9,54
10,30,1995,61.2,49.3
10,31,1995,64.6,54.1
11,1,1995,73.6,59.6
11,2,1995,76.7,64.8
11,3,1995,54.6,69.1
11,4,1995,51,49.9
11,5,1995,49.8,37.2
11,6,1995,58.7,42.5
11,7,1995,72.2,52.3
11,8,1995,63.9,49.8
11,9,1995,60.3,37.1
11,10,1995,75.9,42.3
11,11,1995,63.8,56.8
11,12,1995,48.5,42.2
11,13,1995,62.1,40.1
11,14,1995,61.2,42.2
11,15,1995,58.1,40.5
11,16,1995,60.6,37.1
11,17,1995,57.1,38.7
11,18,1995,61.4,42.3
11,19,1995,63.3,49.8
11,20,1995,64.1,45.2
11,21,1995,64.2,51.1
11,22,1995,61.2,40
11,23,1995,66.6,43.4
11,24,1995,59.3,46.1
11,25,1995,55,41.5
11,26,1995,64.8,43.7
11,27,1995,71.4,54.6
11,28,1995,57.5,63.5
11,29,1995,45.2,51.2
11,30,1995,49.2,38.2
12,1,1995,61,46.5
12,2,1995,71.3,54.1
12,3,1995,75.8,49.5
12,4,1995,68,53.6
12,5,1995,70.4,46.7
12,6,1995,72.1,48.5
12,7,1995,61,39.3
12,8,1995,61.5,32.4
12,9,1995,48.1,38.3
12,10,1995,37.8,32
12,11,1995,43.8,29.5
12,12,1995,63.9,32
12,13,1995,69.7,40.6
12,14,1995,70.8,47.8
12,15,1995,73.1,56.2
12,16,1995,72.3,55.3
12,17,1995,66.7,39.1
12,18,1995,63.7,34.9
12,19,1995,46.5,37.2
12,20,1995,44.1,36.7
12,21,1995,42,31.5
12,22,1995,45.1,31.5
12,23,1995,43.3,29.8
12,24,1995,38.7,28.9
12,25,1995,49.4,29.5
12,26,1995,44,31.8
12,27,1995,47.5,32.8
12,28,1995,46.4,30.6
12,29,1995,41.4,32.3
12,30,1995,54.6,36.7
12,31,1995,65,44.1
1,1,1996,62.9,47.6
1,2,1996,44.9,43.8
1,3,1996,40.5,47.2
1,4,1996,48,35.2
1,5,1996,58.6,36.9
1,6,1996,43.7,33.9
1,7,1996,33.5,24.7
1,8,1996,33.4,25.3
1,9,1996,44.9,29.3
1,10,1996,50.6,35.3
1,11,1996,60.8,27.4
1,12,1996,52.6,28.5
1,13,1996,52.6,32.9
1,14,1996,60.5,39.3
1,15,1996,65.1,48.5
1,16,1996,67.8,39.2
1,17,1996,68.6,40
1,18,1996,55.7,52.4
1,19,1996,35.2,60.7
1,20,1996,46.8,28.3
1,21,1996,53.9,28.6
1,22,1996,58.4,32.9
1,23,1996,69.7,38.8
1,24,1996,51.1,56.2
1,25,1996,46.4,38.6
1,26,1996,62.8,36.7
1,27,1996,44.9,57.7
1,28,1996,43,37.5
1,29,1996,63.7,33
1,30,1996,71.2,39.6
1,31,1996,43.9,43.3
2,1,1996,37.4,31.9
2,2,1996,33.1,30.5
2,3,1996,29.5,21.1
2,4,1996,30.5,17.2
2,5,1996,35.7,11.6
2,6,1996,53.2,21.7
2,7,1996,62.7,30
2,8,1996,66.2,44.4
2,9,1996,67.6,55.8
2,10,1996,70.4,45.8
2,11,1996,65.3,56.8
2,12,1996,52.2,40.1
2,13,1996,52.2,32.9
2,14,1996,61.9,45.4
2,15,1996,67.1,48.2
2,16,1996,50.9,36.2
2,17,1996,46.3,27.4
2,18,1996,59.2,34.8
2,19,1996,71.4,39.6
2,20,1996,64.4,51.3
2,21,1996,71.5,54.4
2,22,1996,73.9,53.9
2,23,1996,74,58.8
2,24,1996,70,61.5
2,25,1996,71.7,50.4
2,26,1996,74.5,59.9
2,27,1996,74.8,60.5
2,28,1996,60.8,65
2,29,1996,44.9,45.5
3,1,1996,44.2,35.2
3,2,1996,48.6,41.4
3,3,1996,54.1,45.1
3,4,1996,61.9,37
3,5,1996,70.6,51.2
3,6,1996,73.3,61.5
3,7,1996,47.4,58.9
3,8,1996,40.2,32.9
3,9,1996,40,23.6
3,10,1996,42.8,27.4
3,11,1996,45.9,31
3,12,1996,53.8,39.9
3,13,1996,63.7,42.8
3,14,1996,68.1,53.7
3,15,1996,71.1,59.4
3,16,1996,69.5,56.9
3,17,1996,70.5,49.3
3,18,1996,64.1,46.3
3,19,1996,53.2,48.8
3,20,1996,51.2,41.7
3,21,1996,48,-99
3,22,1996,58.4,40.4
3,23,1996,64.2,46.5
3,24,1996,67.5,42.2
3,25,1996,64.2,56.6
3,26,1996,52.5,62.5
3,27,1996,50.1,53.8
3,28,1996,51.1,37.9
3,29,1996,56.9,41.5
3,30,1996,70.7,48.1
3,31,1996,66.2,48.4
4,1,1996,62.1,52.7
4,2,1996,57.7,50.6
4,3,1996,65.4,60.4
4,4,1996,69.3,66.3
4,5,1996,65.8,62.4
4,6,1996,48.7,43.4
4,7,1996,-99,42.2
4,8,1996,-99,41.4
4,9,1996,70.9,44.5
4,10,1996,67.5,41.9
4,11,1996,71.7,52.4
4,12,1996,72.2,62.7
4,13,1996,75.8,68.9
4,14,1996,76.6,65.6
4,15,1996,67.3,62.2
4,16,1996,60.2,61.9
4,17,1996,64.1,51.9
4,18,1996,77.2,58
4,19,1996,78.4,66.7
4,20,1996,84.8,68.7
4,21,1996,76.6,68.3
4,22,1996,75.7,71.2
4,23,1996,63.4,69.9
4,24,1996,-99,57.5
4,25,1996,75.4,58.4
4,26,1996,-99,61.6
4,27,1996,-99,60
4,28,1996,-99,58.8
4,29,1996,69.3,68.8
4,30,1996,58.6,65.9
5,1,1996,68.2,55.8
5,2,1996,69.1,60.4
5,3,1996,74.3,65.2
5,4,1996,73.8,-99
5,5,1996,-99,69.3
5,6,1996,-99,73.2
5,7,1996,-99,61.4
5,8,1996,77.8,58.2
5,9,1996,79.2,73.6
5,10,1996,80.5,78.5
5,11,1996,80,72.7
5,12,1996,77.5,64
5,13,1996,76.4,51.6
5,14,1996,78,52.1
5,15,1996,81.5,52.9
5,16,1996,84.6,56.8
5,17,1996,83,68.6
5,18,1996,80,69.9
5,19,1996,80.7,74.3
5,20,1996,81.2,75.6
5,21,1996,83.4,78.8
5,22,1996,79.8,77.8
5,23,1996,82.1,70.8
5,24,1996,82.2,76
5,25,1996,81,69.6
5,26,1996,-99,64
5,27,1996,84.5,67.3
5,28,1996,88.1,63.4
5,29,1996,-99,65.6
5,30,1996,83.6,62.2
5,31,1996,82.5,65.3
6,1,1996,82.1,64.5
6,2,1996,77.1,66.8
6,3,1996,-99,65.5
6,4,1996,74.6,74.6
6,5,1996,77.3,63.8
6,6,1996,80.2,63.6
6,7,1996,76.7,71.7
6,8,1996,76.3,75
6,9,1996,76,74.5
6,10,1996,77.5,74.5
6,11,1996,77.8,76.3
6,12,1996,85.2,74.3
6,13,1996,81.8,72.6
6,14,1996,81,73.2
6,15,1996,84.1,74.4
6,16,1996,87.6,76.6
6,17,1996,84.2,77.2
6,18,1996,83.9,82.6
6,19,1996,81.9,81
6,20,1996,79.5,76.9
6,21,1996,75.9,76.5
6,22,1996,78.6,77.3
6,23,1996,77.4,78.6
6,24,1996,78,91
6,25,1996,76.8,81.3
6,26,1996,80.6,76.3
6,27,1996,82.3,71.4
6,28,1996,82.3,73.6
6,29,1996,78.5,76.4
6,30,1996,79.9,79.9
7,1,1996,84.1,88.1
7,2,1996,82.3,82.1
7,3,1996,83.6,76.6
7,4,1996,83.6,73.2
7,5,1996,82.7,70.1
7,6,1996,84.5,78.2
7,7,1996,84,82.5
7,8,1996,84.3,83.9
7,9,1996,86,78.5
7,10,1996,83.1,77.4
7,11,1996,84.3,71
7,12,1996,82.7,68.8
7,13,1996,84.8,77.2
7,14,1996,84.7,80.9
7,15,1996,83.8,78.5
7,16,1996,82.3,77.2
7,17,1996,81.8,79.7
7,18,1996,81.2,81
7,19,1996,82.7,81.7
7,20,1996,83.8,82.3
7,21,1996,84.2,77.1
7,22,1996,85,79.5
7,23,1996,85.8,79
7,24,1996,83.6,76.8
7,25,1996,80.7,77.9
7,26,1996,79.4,74.2
7,27,1996,80.4,74.7
7,28,1996,80.2,73.6
7,29,1996,82.7,74.2
7,30,1996,83.5,76.1
7,31,1996,84.7,77.5
8,1,1996,86.6,74
8,2,1996,86.7,75.9
8,3,1996,86.9,75.6
8,4,1996,86,75.2
8,5,1996,85.9,77
8,6,1996,83.9,77.3
8,7,1996,82,75.3
8,8,1996,80.4,74.1
8,9,1996,81.7,71.4
8,10,1996,80.9,72.8
8,11,1996,78.9,73.3
8,12,1996,81,73.3
8,13,1996,82.1,69.9
8,14,1996,79.5,70
8,15,1996,79.6,71.8
8,16,1996,80,72.8
8,17,1996,80.4,71.4
8,18,1996,80.5,74
8,19,1996,78.2,75.3
8,20,1996,78.5,76.6
8,21,1996,78.9,74
8,22,1996,75.3,75.6
8,23,1996,76.9,76.4
8,24,1996,78.3,76.4
8,25,1996,77.8,73.1
8,26,1996,77.1,74.2
8,27,1996,76,73.7
8,28,1996,77.1,73.9
8,29,1996,76,73.4
8,30,1996,73.4,73.4
8,31,1996,76.1,72.8
9,1,1996,76.6,70.3
9,2,1996,78.3,71.1
9,3,1996,79.7,72.9
9,4,1996,78.1,75.4
9,5,1996,78.3,72.8
9,6,1996,78.8,76.5
9,7,1996,75.7,78.2
9,8,1996,77.7,76.9
9,9,1996,77.8,76.3
9,10,1996,77.2,76.7
9,11,1996,75.6,72.6
9,12,1996,77.1,71.9
9,13,1996,77.5,70.4
9,14,1996,77.5,63.3
9,15,1996,78.2,63.8
9,16,1996,84.5,66.8
9,17,1996,80.8,75.4
9,18,1996,77.8,66.3
9,19,1996,78.1,62.9
9,20,1996,78.1,63.6
9,21,1996,79.7,63.9
9,22,1996,74.3,70.2
9,23,1996,77.3,65.7
9,24,1996,75.9,64.8
9,25,1996,75.4,68.8
9,26,1996,79.3,66.4
9,27,1996,74.9,70.8
9,28,1996,62.2,73
9,29,1996,62,63.7
9,30,1996,63.1,61.3
10,1,1996,65,63.9
10,2,1996,75.9,65.8
10,3,1996,76.4,69.4
10,4,1996,72.5,54.2
10,5,1996,69.9,50.9
10,6,1996,69.6,56.7
10,7,1996,70.6,54.1
10,8,1996,68.7,60.3
10,9,1996,66.9,63.2
10,10,1996,68,56.7
10,11,1996,64.5,52.6
10,12,1996,65.4,50.6
10,13,1996,65.2,53.8
10,14,1996,68.3,59.6
10,15,1996,72.5,62
10,16,1996,72.9,63.7
10,17,1996,77.3,66.4
10,18,1996,69.2,69
10,19,1996,58.3,51.2
10,20,1996,69.4,50.7
10,21,1996,77.9,54.1
10,22,1996,63.9,62.6
10,23,1996,53.9,66.7
10,24,1996,57.6,59.4
10,25,1996,64.6,57.9
10,26,1996,73.2,61.7
10,27,1996,79.4,64.5
10,28,1996,76.4,63.8
10,29,1996,75,62.5
10,30,1996,78.4,69.7
10,31,1996,75.9,65.8
11,1,1996,74.9,59
11,2,1996,55.4,54.2
11,3,1996,52.9,40.6
11,4,1996,58.6,40.7
11,5,1996,71.4,51.3
11,6,1996,73.4,60.3
11,7,1996,70,63.5
11,8,1996,55,69.6
11,9,1996,50.7,48.6
11,10,1996,56.9,37.6
11,11,1996,61.9,36.1
11,12,1996,64.7,34.8
11,13,1996,65.2,36.5
11,14,1996,64.9,44.1
11,15,1996,67.3,36.5
11,16,1996,71.8,37.8
11,17,1996,72.4,38.7
11,18,1996,61.7,46.4
11,19,1996,66.8,55.3
11,20,1996,72.6,51.1
11,21,1996,74.8,46.1
11,22,1996,64.9,40.1
11,23,1996,68.2,37.6
11,24,1996,66.4,43.9
11,25,1996,38.6,52
11,26,1996,40.5,63.5
11,27,1996,42.9,40.2
11,28,1996,47.5,33.3
11,29,1996,58.7,33.4
11,30,1996,65.1,42.4
12,1,1996,50.5,58.3
12,2,1996,48.3,55.1
12,3,1996,53.9,39.5
12,4,1996,55.9,42.3
12,5,1996,62.6,38.1
12,6,1996,64.3,45.4
12,7,1996,65.8,46.9
12,8,1996,53.5,40.1
12,9,1996,52.8,38.7
12,10,1996,65.8,36.5
12,11,1996,72.4,51.1
12,12,1996,72.1,60.4
12,13,1996,62.1,59.6
12,14,1996,67.6,46.7
12,15,1996,61.9,39.1
12,16,1996,39.9,37.3
12,17,1996,40.9,46.8
12,18,1996,34.8,48
12,19,1996,30.7,42.8
12,20,1996,32.2,27.2
12,21,1996,52,26.1
12,22,1996,68.3,29.9
12,23,1996,71.4,42.6
12,24,1996,54.8,57.3
12,25,1996,42.3,42.4
12,26,1996,57.6,35.8
12,27,1996,60.5,45.1
12,28,1996,65.8,48.5
12,29,1996,71.7,59.9
12,30,1996,67.3,60.4
12,31,1996,65.4,62.6
1,1,1997,62.3,46.1
1,2,1997,67.1,43.6
1,3,1997,71,56.3
1,4,1997,73.5,61.7
1,5,1997,63.4,66.1
1,6,1997,53.3,55.1
1,7,1997,41.4,46.6
1,8,1997,37.8,36.7
1,9,1997,39.2,35.5
1,10,1997,44.6,40.4
1,11,1997,37.2,34.1
1,12,1997,34,28.7
1,13,1997,30.4,30.3
1,14,1997,30.5,29.1
1,15,1997,40.1,32.6
1,16,1997,43.6,48.1
1,17,1997,38.9,27.5
1,18,1997,37.4,23.2
1,19,1997,46.5,21.6
1,20,1997,56.2,35.7
1,21,1997,60.8,38.9
1,22,1997,67.3,46.7
1,23,1997,63.4,57.6
1,24,1997,70.2,43.2
1,25,1997,58.3,51.3
1,26,1997,56.9,39.1
1,27,1997,67.9,40.2
1,28,1997,40.8,52.9
1,29,1997,43.9,38.9
1,30,1997,43,35.7
1,31,1997,50.5,37.8
2,1,1997,65.5,47.1
2,2,1997,71.2,47.4
2,3,1997,67.8,49.8
2,4,1997,66.9,49.1
2,5,1997,55.4,47.2
2,6,1997,48.9,42.6
2,7,1997,50.5,46.1
2,8,1997,45.3,41.6
2,9,1997,44.2,35.5
2,10,1997,46.5,38.2
2,11,1997,44.6,36.3
2,12,1997,48.8,39.5
2,13,1997,46.2,35.8
2,14,1997,45.1,34.3
2,15,1997,46.7,43.9
2,16,1997,49.4,38.5
2,17,1997,52.8,40.3
2,18,1997,58.9,42.3
2,19,1997,66.1,55.6
2,20,1997,68.3,57.2
2,21,1997,63.2,58
2,22,1997,53.2,62
2,23,1997,55.8,43.1
2,24,1997,52.2,41.7
2,25,1997,49.8,45.4
2,26,1997,61.3,46.8
2,27,1997,52.6,64.5
2,28,1997,63.3,65.6
3,1,1997,72.4,62.7
3,2,1997,65.6,69.9
3,3,1997,54.3,61.1
3,4,1997,62.4,45
3,5,1997,69.2,54.8
3,6,1997,55,55.3
3,7,1997,55.3,43.6
3,8,1997,63.7,51.6
3,9,1997,69.9,50
3,10,1997,71.4,58.5
3,11,1997,67,58
3,12,1997,66.8,52.8
3,13,1997,67.8,51.3
3,14,1997,64.2,58
3,15,1997,54.5,52.4
3,16,1997,52.9,40.4
3,17,1997,63.8,42.9
3,18,1997,70.1,58.1
3,19,1997,58.7,48.4
3,20,1997,54.7,46.6
3,21,1997,61.5,53.7
3,22,1997,68.4,63.3
3,23,1997,70,52.2
3,24,1997,69.6,46.6
3,25,1997,70.9,49.5
3,26,1997,62.1,65.1
3,27,1997,64.8,56.1
3,28,1997,74.5,55.7
3,29,1997,75.7,68.3
3,30,1997,71.2,64.2
3,31,1997,62.1,55.9
4,1,1997,63.7,49.4
4,2,1997,65.2,51.2
4,3,1997,66.4,54.6
4,4,1997,71.5,60.9
4,5,1997,68.4,67.4
4,6,1997,67.2,68.6
4,7,1997,65.1,69
4,8,1997,63.3,57.4
4,9,1997,62.9,53.4
4,10,1997,63.6,41.3
4,11,1997,69.5,50.3
4,12,1997,53.1,59.4
4,13,1997,50.3,64.9
4,14,1997,56.3,49.3
4,15,1997,55.8,49.9
4,16,1997,58.8,54.3
4,17,1997,63,57.4
4,18,1997,61.2,47.2
4,19,1997,63.2,49.8
4,20,1997,66.9,54.5
4,21,1997,72.6,55.5
4,22,1997,73.6,52.7
4,23,1997,66.5,48.8
4,24,1997,66.6,49.3
4,25,1997,63.8,53.2
4,26,1997,60,53.1
4,27,1997,59,54.3
4,28,1997,61.4,60.4
4,29,1997,65.5,56.7
4,30,1997,74.2,59
5,1,1997,74.6,67.5
5,2,1997,76.6,60.4
5,3,1997,71.6,65.9
5,4,1997,67.1,59
5,5,1997,68.3,54.8
5,6,1997,69.8,64.5
5,7,1997,70.8,61.2
5,8,1997,73.6,62.2
5,9,1997,70.5,67.6
5,10,1997,66.5,56.2
5,11,1997,66.5,54.4
5,12,1997,69,63
5,13,1997,69.1,66.4
5,14,1997,73.1,59.5
5,15,1997,74.3,71.2
5,16,1997,71.1,60.6
5,17,1997,72.1,59.7
5,18,1997,73.9,71.3
5,19,1997,76.5,76.6
5,20,1997,75.1,76.2
5,21,1997,74.1,66.2
5,22,1997,68.4,60.5
5,23,1997,70.6,60.9
5,24,1997,71.6,67.5
5,25,1997,74,72.2
5,26,1997,79.6,68.9
5,27,1997,80.3,62.2
5,28,1997,75.7,58.7
5,29,1997,73,62.7
5,30,1997,75.8,68.3
5,31,1997,74.4,72.3
6,1,1997,70.7,74.1
6,2,1997,73,71.2
6,3,1997,76.1,61.4
6,4,1997,75.4,55.3
6,5,1997,77.4,59.2
6,6,1997,77.6,57.1
6,7,1997,76.3,56.2
6,8,1997,76.2,57.5
6,9,1997,76.4,60.5
6,10,1997,74.1,64.1
6,11,1997,77.3,68.4
6,12,1997,81.8,72.5
6,13,1997,81.6,74.1
6,14,1997,82.8,74.6
6,15,1997,81.9,71.6
6,16,1997,82.6,68.6
6,17,1997,79.3,75.8
6,18,1997,77.5,78.1
6,19,1997,77.3,77.2
6,20,1997,80.2,77.4
6,21,1997,81.3,81
6,22,1997,76.5,80.5
6,23,1997,80.8,79.7
6,24,1997,80.3,78.3
6,25,1997,78.1,82.3
6,26,1997,79,84.2
6,27,1997,79.4,74.3
6,28,1997,81.8,74.6
6,29,1997,81.1,73.5
6,30,1997,82.3,74.5
7,1,1997,82.7,75
7,2,1997,82.6,76.2
7,3,1997,82.9,82
7,4,1997,82,82
7,5,1997,82.4,78.9
7,6,1997,81.5,77
7,7,1997,78.6,77.8
7,8,1997,79.3,77.9
7,9,1997,82.7,79.8
7,10,1997,81.7,77.8
7,11,1997,82.3,76.6
7,12,1997,82.5,75.5
7,13,1997,82.6,78.1
7,14,1997,82.9,81.5
7,15,1997,79.3,84.9
7,16,1997,82.8,79.8
7,17,1997,79.3,76.4
7,18,1997,80.7,82
7,19,1997,81.3,81.7
7,20,1997,81.5,80.9
7,21,1997,79.3,80.3
7,22,1997,82.4,82.9
7,23,1997,84.2,75.9
7,24,1997,81.6,78
7,25,1997,82.8,74.2
7,26,1997,82.8,77.9
7,27,1997,83,82.4
7,28,1997,84.4,85
7,29,1997,83.5,80.5
7,30,1997,81.4,70.6
7,31,1997,79.7,69.1
8,1,1997,81.2,69.9
8,2,1997,81.3,73.3
8,3,1997,81.8,77.1
8,4,1997,81.3,77.6
8,5,1997,84.2,71
8,6,1997,84.1,69.8
8,7,1997,82,72
8,8,1997,78.4,70.2
8,9,1997,81.6,71.9
8,10,1997,84.8,73.3
8,11,1997,84.2,75.3
8,12,1997,83.2,79.9
